房屋信息链接,房屋地址,户型,房屋面积,朝向,装修,楼层,年份,房屋类型,价格,城市
https://cq.lianjia.com/ershoufang/106115908235.html,香山花园A区    -  新牌坊 ,3室2厅 ,122, 北 , 精装 , 高楼层(共24层) ,2004, 塔楼,96,杭州
https://cq.lianjia.com/ershoufang/106110025238.html,协信云栖谷    -  大坪 ,2室1厅 ,78, 南 , 简装 , 高楼层(共23层) ,2009, 塔楼,62,杭州
https://cq.lianjia.com/ershoufang/106118106126.html,长嘉汇四期    -  南滨路 ,4室2厅 ,146, 东南 , 毛坯 , 27层 ,2017, 板楼,260,杭州
https://cq.lianjia.com/ershoufang/106121485160.html,万科招商理想城风华    -  西永 ,3室1厅 ,105, 南 , 精装 , 中楼层(共13层)  ,暂无数据, 板塔结合,95,杭州
https://cq.lianjia.com/ershoufang/106121232923.html,协信城    -  南坪 ,1室1厅 ,51, 东南 , 精装 , 41层 ,2012, 塔楼,39,杭州
https://cq.lianjia.com/ershoufang/106121174559.html,阳光心悦    -  石坪桥 ,1室2厅 ,57, 南 , 精装 , 26层 ,2007, 塔楼,36,杭州
https://cq.lianjia.com/ershoufang/106118718944.html,江畔华景    -  黄桷坪 ,3室2厅 ,86, 东南 , 简装 , 10层 ,2004, 板塔结合,57,杭州
https://cq.lianjia.com/ershoufang/106115933070.html,星麓原悦郡    -  鹿角 ,3室2厅 ,94, 东 , 毛坯 , 低楼层(共33层)  ,暂无数据, 塔楼,65,杭州
https://cq.lianjia.com/ershoufang/106119830001.html,保利林语溪    -  八公里 ,1室1厅 ,32, 南 , 精装 , 32层 ,2016, 塔楼,16.5,杭州
https://cq.lianjia.com/ershoufang/106121363120.html,国盛伟岸滨州    -  嘉州 ,3室2厅 ,121, 南 , 精装 , 33层 ,2009, 塔楼,125,杭州
https://cq.lianjia.com/ershoufang/106121255837.html,天生天城B区    -  周家坝 ,3室1厅 ,99, 东 , 毛坯 , 低楼层(共32层)  ,暂无数据, 暂无数据,43,杭州
https://cq.lianjia.com/ershoufang/106121280087.html,富力城二期第一区    -  大学城 ,3室2厅 ,100, 东南 , 精装 , 中楼层(共33层) ,2012, 塔楼,78,杭州
https://cq.lianjia.com/ershoufang/106121275626.html,爱加西西里    -  汽博中心 ,3室2厅 ,131, 西南 南 , 简装 , 中楼层(共28层) ,2011, 板塔结合,177,杭州
https://cq.lianjia.com/ershoufang/106121277318.html,江畔华景    -  黄桷坪 ,3室2厅 ,111, 北 , 精装 , 6层 ,2004, 板塔结合,71,杭州
https://cq.lianjia.com/ershoufang/106121345864.html,阅璟山    -  华岩 ,3室2厅 ,88, 南 , 毛坯 , 17层  ,暂无数据, 板塔结合,72,杭州
https://cq.lianjia.com/ershoufang/106120844717.html,融创云湖十里C区    -  璧山 ,3室2厅 ,106, 南 , 毛坯 , 高楼层(共26层) ,2021, 板塔结合,61.8,杭州
https://cq.lianjia.com/ershoufang/106121211294.html,邮电大学教师公寓楼    -  南山 ,1室1厅 ,46, 东 , 简装 , 低楼层(共3层)  ,暂无数据, 暂无数据,29,杭州
https://cq.lianjia.com/ershoufang/106117682005.html,维多利亚C区    -  大学城 ,4室2厅 ,169, 南 , 精装 , 1层 ,暂无数据, 暂无数据,200,杭州
https://cq.lianjia.com/ershoufang/106121141397.html,百年世家    -  劳动路 ,2室1厅 ,54, 东南 , 精装 , 中楼层(共12层) ,2005, 板楼,37,杭州
https://cq.lianjia.com/ershoufang/106121007144.html,顺风亭    -  老城片区 ,4室2厅 ,108, 南 北 , 精装 , 高楼层(共33层) ,2011, 塔楼,29.5,杭州
https://cq.lianjia.com/ershoufang/106116991568.html,万科西九    -  石坪桥 ,3室1厅 ,107, 东南 , 简装 , 10层  ,暂无数据, 塔楼,79,杭州
https://cq.lianjia.com/ershoufang/106115739359.html,武夷滨江    -  南滨路 ,2室2厅 ,102, 南 , 简装 , 8层 ,2014, 塔楼,125,杭州
https://cq.lianjia.com/ershoufang/106118247182.html,法蓝西莊邸枫丹里    -  茶园新区 ,2室1厅 ,66, 东南 , 精装 , 9层 ,2015, 板楼,68,杭州
https://cq.lianjia.com/ershoufang/106118748796.html,柏景龙庭    -  蟠龙 ,3室2厅 ,88, 南 , 精装 , 29层  ,暂无数据, 塔楼,58,杭州
https://cq.lianjia.com/ershoufang/106121565065.html,王牌路    -  王牌路 ,3室2厅 ,92, 南 , 精装 , 中楼层(共12层)  ,暂无数据, 暂无数据,42.8,杭州
https://cq.lianjia.com/ershoufang/106120106666.html,天使花园    -  步行街 ,2室2厅 ,86, 南 , 简装 , 中楼层(共12层) ,2004, 板楼,51.8,杭州
https://cq.lianjia.com/ershoufang/106120546810.html,美的金科郡二期    -  西永 ,3室1厅 ,85, 南 , 精装 , 23层 ,2019, 塔楼,92,杭州
https://cq.lianjia.com/ershoufang/106120552108.html,申佳子溪苑    -  九宫庙 ,2室2厅 ,63, 东南 , 精装 , 中楼层(共27层)  ,暂无数据, 塔楼,31,杭州
https://cq.lianjia.com/ershoufang/106116659387.html,博琅郡二期北    -  鹿角 ,4室1厅 ,113, 西南 , 毛坯 , 中楼层(共32层)  ,暂无数据, 塔楼,87,杭州
https://cq.lianjia.com/ershoufang/106120876206.html,恒大御景半岛    -  照母山 ,4室2厅 ,139, 南 , 精装 , 中楼层(共24层)  ,暂无数据, 塔楼,158,杭州
https://cq.lianjia.com/ershoufang/106108667815.html,保利香槟花园C区    -  龙头寺 ,3室2厅 ,105, 北 , 精装 , 18层 ,2007, 板塔结合,110,杭州
https://cq.lianjia.com/ershoufang/106120674895.html,佳馨小居    -  大坪 ,3室2厅 ,106, 南 , 精装 , 31层 ,2014, 塔楼,99,杭州
https://cq.lianjia.com/ershoufang/106117478863.html,劲力五星城自由地    -  北环 ,3室2厅 ,108, 北 , 精装 , 低楼层(共27层) ,2011, 板塔结合,146,杭州
https://cq.lianjia.com/ershoufang/106119414508.html,珠江太阳城A区    -  北滨路 ,3室2厅 ,116, 南 北 , 毛坯 , 高楼层(共32层) ,2009, 塔楼,145,杭州
https://cq.lianjia.com/ershoufang/106121196286.html,巨宇融鑫花园    -  海尔路 ,2室2厅 ,89, 南 , 简装 , 高楼层(共6层)  ,暂无数据, 塔楼,62,杭州
https://cq.lianjia.com/ershoufang/106119587995.html,欧街92    -  观音桥 ,1室1厅 ,62, 东 , 精装 , 31层  ,暂无数据, 塔楼,106,杭州
https://cq.lianjia.com/ershoufang/106118425490.html,金科城37区    -  蔡家 ,3室1厅 ,84, 南 , 精装 , 中楼层(共8层) ,2015, 板楼,85.5,杭州
https://cq.lianjia.com/ershoufang/106120464998.html,保利康桥    -  沙滨路 ,3室1厅 ,107, 东 , 精装 , 33层 ,2011, 塔楼,105,杭州
https://cq.lianjia.com/ershoufang/106117242919.html,美的金科郡二期    -  西永 ,4室2厅 ,144, 南 北 , 毛坯 , 低楼层(共16层) ,2020, 板楼,162,杭州
https://cq.lianjia.com/ershoufang/106121045438.html,金易E世界    -  南桥寺 ,2室1厅 ,77, 南 北 , 精装 , 低楼层(共29层) ,2017, 塔楼,80,杭州
https://cq.lianjia.com/ershoufang/106121476851.html,桥达茂宸广场    -  空港新城 ,3室2厅 ,91, 南 , 精装 , 低楼层(共32层)  ,暂无数据, 塔楼,88.8,杭州
https://cq.lianjia.com/ershoufang/106121153367.html,渝开发上城时代    -  鱼洞 ,2室1厅 ,82, 东南 , 精装 , 低楼层(共33层) ,2013, 塔楼,49.8,杭州
https://cq.lianjia.com/ershoufang/106121415179.html,恒大天璟    -  嘉州 ,3室1厅 ,123, 南 , 精装 , 中楼层(共29层)  ,暂无数据, 塔楼,175,杭州
https://cq.lianjia.com/ershoufang/106119772185.html,金地格林春岸    -  九宫庙 ,3室1厅 ,93, 东南 , 毛坯 , 低楼层(共13层)  ,暂无数据, 暂无数据,68,杭州
https://cq.lianjia.com/ershoufang/106113711671.html,金科阳光小镇五期    -  华岩 ,2室2厅 ,54, 南 , 简装 , 34层 ,2013, 塔楼,39.5,杭州
https://cq.lianjia.com/ershoufang/106119496989.html,渝高云锦台    -  二郎 ,4室2厅 ,128, 南 , 毛坯 , 29层  ,暂无数据, 塔楼,125,杭州
https://cq.lianjia.com/ershoufang/106120715763.html,煌华晶萃城    -  观音桥 ,1室0厅 ,42, 北 南 , 精装 , 35层 ,2016, 塔楼,52,杭州
https://cq.lianjia.com/ershoufang/106120475779.html,凤中路    -  老城片区 ,2室2厅 ,79, 东南 , 精装 , 高楼层(共9层) ,1999, 板楼,9.8,杭州
https://cq.lianjia.com/ershoufang/106117517823.html,里面    -  大溪沟 ,1室0厅 ,40, 东南 , 精装 , 45层 ,2017, 塔楼,47.5,杭州
https://cq.lianjia.com/ershoufang/106116648019.html,新鸥鹏教育城二期    -  江北嘴 ,4室2厅 ,166, 东南 , 精装 , 低楼层(共30层) ,2018, 塔楼,300,杭州
https://cq.lianjia.com/ershoufang/106121066770.html,兰花丽景    -  石桥铺 ,3室1厅 ,64, 东南 , 精装 , 33层 ,2015, 塔楼,56,杭州
https://cq.lianjia.com/ershoufang/106120376634.html,贝迪新城三期    -  南坪 ,3室2厅 ,133, 南 , 精装 , 30层 ,2008, 塔楼,127,杭州
https://cq.lianjia.com/ershoufang/106120576970.html,奥园金樾山    -  李家沱 ,3室1厅 ,100, 南 , 毛坯 , 中楼层(共18层)  ,暂无数据, 板楼,68,杭州
https://cq.lianjia.com/ershoufang/106121473728.html,中国铁建香漫溪岸    -  璧山 ,3室2厅 ,98, 东南 , 精装 , 高楼层(共31层) ,2016, 板塔结合,63.8,杭州
https://cq.lianjia.com/ershoufang/106120682523.html,元佳广场    -  大石坝 ,2室1厅 ,63, 南 , 精装 , 低楼层(共31层)  ,暂无数据, 塔楼,63,杭州
https://cq.lianjia.com/ershoufang/106110800904.html,融汇温泉城圣地亚北区    -  梨树湾 ,2室2厅 ,79, 东 , 毛坯 , 33层 ,2014, 塔楼,66.6,杭州
https://cq.lianjia.com/ershoufang/106120822030.html,沛鑫四季香山小区    -  石桥铺 ,3室1厅 ,101, 东南 , 精装 , 27层 ,2009, 塔楼,78,杭州
https://cq.lianjia.com/ershoufang/106121128751.html,中海紫御江山紫峰    -  江北嘴 ,3室1厅 ,136, 西南 , 精装 , 33层 ,2013, 塔楼,188,杭州
https://cq.lianjia.com/ershoufang/106120911077.html,东原ARC中央广场    -  小龙坎 ,1室1厅 ,51, 东 , 精装 , 中楼层(共32层) ,2013, 塔楼,53,杭州
https://cq.lianjia.com/ershoufang/106119422119.html,东原嘉阅湾风华著B区    -  蔡家 ,2室1厅 ,72, 东南 , 精装 , 高楼层(共32层)  ,暂无数据, 塔楼,59,杭州
https://cq.lianjia.com/ershoufang/106121389772.html,星麓原悦郡    -  鹿角 ,3室2厅 ,94, 东南 , 精装 , 高楼层(共31层)  ,暂无数据, 塔楼,85,杭州
https://cq.lianjia.com/ershoufang/106119605531.html,鲁能泰山7号十街区    -  中央公园 ,4室2厅 ,138, 北 , 毛坯 , 低楼层(共24层)  ,暂无数据, 塔楼,150,杭州
https://cq.lianjia.com/ershoufang/106119752333.html,鸿恩怡园    -  鸿恩寺 ,2室1厅 ,76, 东南 , 简装 , 中楼层(共6层) ,2009, 塔楼,45,杭州
https://cq.lianjia.com/ershoufang/106120765454.html,金都香榭    -  杨家坪 ,4室3厅 ,240, 北 , 简装 , 11层  ,暂无数据, 塔楼,170,杭州
https://cq.lianjia.com/ershoufang/106120731410.html,锦江华府    -  弹子石 ,1室0厅 ,36, 南 , 精装 , 25层 ,2015, 塔楼,31.8,杭州
https://cq.lianjia.com/ershoufang/106119805195.html,万科锦程    -  大坪 ,2室1厅 ,72, 南 , 精装 , 34层 ,2010, 塔楼,98,杭州
https://cq.lianjia.com/ershoufang/106119586079.html,旭辉朗悦郡    -  蔡家 ,2室2厅 ,59, 南 , 精装 , 低楼层(共11层) ,2015, 板塔结合,58,杭州
https://cq.lianjia.com/ershoufang/106121086305.html,玥湖园    -  照母山 ,3室2厅 ,110, 东南 , 精装 , 低楼层(共19层) ,2016, 板楼,153.8,杭州
https://cq.lianjia.com/ershoufang/106114866181.html,财信铂雲府    -  蟠龙 ,2室2厅 ,74, 西南 , 毛坯 , 15层 ,2021, 板塔结合,80,杭州
https://cq.lianjia.com/ershoufang/106120727994.html,金茂国际生态新城臻悦    -  中央公园 ,3室2厅 ,94, 南 , 精装 , 中楼层(共32层)  ,暂无数据, 塔楼,138,杭州
https://cq.lianjia.com/ershoufang/106121093290.html,新鸥鹏凤凰城二期B区    -  璧山 ,4室1厅 ,117, 南 , 精装 , 高楼层(共33层) ,2019, 塔楼,69.8,杭州
https://cq.lianjia.com/ershoufang/106121162096.html,美利山公园城市    -  鸳鸯 ,3室2厅 ,110, 东南 , 精装 , 高楼层(共33层) ,2012, 塔楼,123,杭州
https://cq.lianjia.com/ershoufang/106116175737.html,渝兴嘉悦山水    -  礼嘉 ,7室3厅 ,224, 东南 , 毛坯 , 高楼层(共8层)  ,暂无数据, 板楼,238,杭州
https://cq.lianjia.com/ershoufang/106116581325.html,石坪村    -  石坪桥 ,2室1厅 ,68, 东南 , 简装 , 8层  ,暂无数据, 板塔结合,29.8,杭州
https://cq.lianjia.com/ershoufang/106116405897.html,御璟湖山璟园    -  礼嘉 ,3室2厅 ,101, 南 , 毛坯 , 高楼层(共23层) ,2022, 塔楼,122,杭州
https://cq.lianjia.com/ershoufang/106116518713.html,富力院士廷3A组团    -  大学城 ,4室2厅 ,129, 南 , 毛坯 , 低楼层(共33层) ,2020, 板塔结合,98,杭州
https://cq.lianjia.com/ershoufang/106116242521.html,御璟湖山璟樾    -  礼嘉 ,3室1厅 ,115, 南 , 毛坯 , 低楼层(共33层)  ,暂无数据, 板塔结合,127,杭州
https://cq.lianjia.com/ershoufang/106116925674.html,双福国际农贸城兴茂北座    -  双福新区 ,2室1厅 ,85, 南 , 其他 , 中楼层(共18层)  ,暂无数据, 板塔结合,29,杭州
https://cq.lianjia.com/ershoufang/106116904862.html,保利江上明珠拾年    -  鸿恩寺 ,4室2厅 ,112, 南 北 , 毛坯 , 低楼层(共29层)  ,暂无数据, 塔楼,112,杭州
https://cq.lianjia.com/ershoufang/106117341490.html,兴茂盛世北辰B区    -  南桥寺 ,3室2厅 ,89, 北 南 , 精装 , 低楼层(共31层) ,2010, 塔楼,101,杭州
https://cq.lianjia.com/ershoufang/106116631947.html,洋河新村    -  观音桥 ,3室2厅 ,113, 南 北 , 简装 , 中楼层(共12层) ,2000, 塔楼,90,杭州
https://cq.lianjia.com/ershoufang/106116232303.html,逸静丰豪    -  冉家坝 ,2室2厅 ,77, 南 , 精装 , 中楼层(共11层) ,2007, 板楼,85,杭州
https://cq.lianjia.com/ershoufang/106116255851.html,斌鑫新华苑一期    -  杨家坪 ,1室1厅 ,56, 南 , 精装 , 16层  ,暂无数据, 塔楼,41.8,杭州
https://cq.lianjia.com/ershoufang/106116640100.html,隆鑫盛世普天    -  二郎 ,3室2厅 ,117, 南 , 精装 , 7层 ,2017, 板楼,164,杭州
https://cq.lianjia.com/ershoufang/106117391049.html,渝洲新城    -  石桥铺 ,2室1厅 ,89, 北 , 精装 , 31层 ,2007, 塔楼,74,杭州
https://cq.lianjia.com/ershoufang/106117524133.html,荣盛滨江华府    -  李家沱 ,4室1厅 ,110, 东南 南 , 毛坯 , 28层  ,暂无数据, 板塔结合,62,杭州
https://cq.lianjia.com/ershoufang/106117210714.html,弘悦101    -  二郎 ,3室2厅 ,86, 南 , 精装 , 20层  ,暂无数据, 塔楼,91,杭州
https://cq.lianjia.com/ershoufang/106117336354.html,融创春晖十里雍江府    -  九宫庙 ,4室2厅 ,140, 西 , 毛坯 , 18层  ,暂无数据, 板楼,110,杭州
https://cq.lianjia.com/ershoufang/106121263176.html,金科中央公园城（江津）    -  滨江新城 ,3室2厅 ,103, 南 , 毛坯 , 中楼层(共34层)  ,暂无数据, 板楼,52.5,杭州
https://cq.lianjia.com/ershoufang/106121516180.html,象屿两江公元    -  照母山 ,2室2厅 ,77, 南 , 精装 , 32层 ,2013, 塔楼,99,杭州
https://cq.lianjia.com/ershoufang/106120565981.html,香港置地壹号半岛    -  照母山 ,5室3厅 ,190, 南 , 精装 , 高楼层(共8层) ,2021, 板楼,698,杭州
https://cq.lianjia.com/ershoufang/106118176103.html,协信星澜汇三期    -  龙洲湾 ,3室2厅 ,78, 南 西北 , 毛坯 , 高楼层(共18层) ,2018, 板楼,47,杭州
https://cq.lianjia.com/ershoufang/106121407669.html,新洲大厦    -  南坪 ,3室2厅 ,96, 东 , 精装 , 11层  ,暂无数据, 板塔结合,53.8,杭州
https://cq.lianjia.com/ershoufang/106119088507.html,恒大同景国际城    -  茶园新区 ,2室2厅 ,87, 东南 , 精装 , 29层  ,暂无数据, 塔楼,77,杭州
https://cq.lianjia.com/ershoufang/106120527632.html,隆鑫爱琴海四期    -  蔡家 ,2室1厅 ,42, 东南 , 毛坯 , 中楼层(共17层) ,2019, 塔楼,16,杭州
https://cq.lianjia.com/ershoufang/106118725022.html,恒大山水城    -  照母山 ,3室2厅 ,95, 南 , 精装 , 18层 ,2017, 板塔结合,113,杭州
https://cq.lianjia.com/ershoufang/106120786107.html,金科天湖美镇    -  人和 ,3室2厅 ,133, 西北 , 精装 , 中楼层(共18层) ,2005, 板楼,147,杭州
https://cq.lianjia.com/ershoufang/106121208203.html,同心家园A组团    -  二郎 ,1室1厅 ,52, 东南 , 简装 , 32层 ,2010, 塔楼,35,杭州
https://cq.lianjia.com/ershoufang/106119799050.html,中房那里    -  毛线沟 ,2室2厅 ,68, 南 , 精装 , 32层 ,2016, 塔楼,62,杭州
https://cq.lianjia.com/ershoufang/106121385609.html,圣湖天域    -  回兴 ,3室2厅 ,153, 北 , 精装 , 高楼层(共33层)  ,暂无数据, 塔楼,125,杭州
https://cq.lianjia.com/ershoufang/106119046391.html,富州平顶山    -  天星桥 ,4室2厅 ,112, 东北 , 毛坯 , 中楼层(共28层) ,2022, 板塔结合,115,杭州
https://cq.lianjia.com/ershoufang/106121091584.html,樵坪春晓    -  鹿角 ,1室1厅 ,39, 东南 , 毛坯 , 中楼层(共18层)  ,暂无数据, 塔楼,20,杭州
https://cq.lianjia.com/ershoufang/106118769548.html,春风与湖    -  陈家坪 ,3室1厅 ,119, 南 , 精装 , 33层 ,2014, 板塔结合,145,杭州
https://cq.lianjia.com/ershoufang/106121212432.html,湖山花园    -  回兴 ,3室2厅 ,116, 东南 , 精装 , 中楼层(共10层)  ,暂无数据, 塔楼,59.7,杭州
https://cq.lianjia.com/ershoufang/106119857740.html,蓝光帕提欧    -  弹子石 ,3室2厅 ,118, 南 , 精装 , 8层 ,2018, 塔楼,120,杭州
https://cq.lianjia.com/ershoufang/106114081360.html,兴茂盛世国际    -  彩云湖 ,3室2厅 ,113, 东北 , 精装 , 33层 ,2014, 板楼,103,杭州
https://cq.lianjia.com/ershoufang/106119068344.html,奥园康城C区    -  谢家湾 ,2室2厅 ,84, 东 , 精装 , 33层 ,2009, 板塔结合,72,杭州
https://cq.lianjia.com/ershoufang/106121162096.html,美利山公园城市    -  鸳鸯 ,3室2厅 ,110, 东南 , 精装 , 高楼层(共33层) ,2012, 塔楼,123,杭州
https://cq.lianjia.com/ershoufang/106120578442.html,恒大新城二期    -  鱼洞 ,3室2厅 ,106, 南 , 精装 , 中楼层(共32层)  ,暂无数据, 板塔结合,77.8,杭州
https://cq.lianjia.com/ershoufang/106116938085.html,华科蔚来云著    -  西永 ,4室2厅 ,131, 北 , 毛坯 , 高楼层(共18层)  ,暂无数据, 板塔结合,109,杭州
https://cq.lianjia.com/ershoufang/106121501668.html,锦湖路17号    -  两路 ,4室2厅 ,122, 南 , 精装 , 中楼层(共8层) ,1998, 板楼,56,杭州
https://cq.lianjia.com/ershoufang/106117682608.html,康德国会山    -  南坪 ,3室1厅 ,86, 南 , 精装 , 31层 ,2008, 塔楼,78,杭州
https://cq.lianjia.com/ershoufang/106120398595.html,天信双骄    -  南坪 ,3室2厅 ,119, 南 北 , 精装 , 28层 ,2003, 板塔结合,88,杭州
https://cq.lianjia.com/ershoufang/106120329020.html,金鹏两江时光    -  回兴 ,2室1厅 ,75, 东南 , 精装 , 中楼层(共28层) ,2012, 塔楼,63.8,杭州
https://cq.lianjia.com/ershoufang/106116332171.html,金汤大厦    -  解放碑 ,2室1厅 ,57, 西南 , 简装 , 26层 ,2006, 塔楼,43,杭州
https://cq.lianjia.com/ershoufang/106121137674.html,天誉时代汇    -  弹子石 ,1室1厅 ,37, 东南 , 毛坯 , 中楼层(共33层)  ,暂无数据, 塔楼,24,杭州
https://cq.lianjia.com/ershoufang/106119916168.html,金科天元道砚北A组团    -  大竹林 ,4室2厅 ,122, 南 , 毛坯 , 中楼层(共8层) ,2018, 板楼,175,杭州
https://cq.lianjia.com/ershoufang/106111404053.html,金科集美嘉悦一期    -  蔡家 ,4室2厅 ,137, 东 , 毛坯 , 低楼层(共9层) ,2019, 塔楼,132,杭州
https://cq.lianjia.com/ershoufang/106121154725.html,汇景铂庭    -  工人村 ,4室1厅 ,95, 北 , 精装 , 高楼层(共33层)  ,暂无数据, 塔楼,88,杭州
https://cq.lianjia.com/ershoufang/106120546275.html,湖上瑞湖名苑    -  璧山 ,3室2厅 ,93, 南 , 精装 , 低楼层(共32层)  ,暂无数据, 塔楼,42.8,杭州
https://cq.lianjia.com/ershoufang/106120015311.html,金瓯理工国际    -  龙兴 ,3室2厅 ,115, 南 , 毛坯 , 高楼层(共32层)  ,暂无数据, 塔楼,64.5,杭州
https://cq.lianjia.com/ershoufang/106117626890.html,武夷滨江    -  南滨路 ,2室1厅 ,100, 东南 , 精装 , 32层 ,2012, 板塔结合,85,杭州
https://cq.lianjia.com/ershoufang/106118436756.html,江峡大厦    -  大坪 ,2室2厅 ,83, 东南 , 简装 , 18层 ,1999, 塔楼,62,杭州
https://cq.lianjia.com/ershoufang/106115320865.html,渝能国际    -  六公里 ,3室2厅 ,127, 东 东南 南 , 精装 , 35层 ,2007, 板塔结合,98,杭州
https://cq.lianjia.com/ershoufang/106121126913.html,俊豪中央大街（璧山）    -  璧山 ,3室2厅 ,79, 东南 , 精装 , 高楼层(共29层) ,2017, 塔楼,58,杭州
https://cq.lianjia.com/ershoufang/106119901629.html,华宇星云汇星领地    -  杨公桥 ,2室2厅 ,67, 西南 西 , 精装 , 高楼层(共30层) ,2017, 塔楼,48,杭州
https://cq.lianjia.com/ershoufang/106119862116.html,恒大雅苑    -  华岩 ,3室1厅 ,93, 东 北 , 精装 , 24层 ,2018, 塔楼,67,杭州
https://cq.lianjia.com/ershoufang/106114260338.html,重庆天地万科翡翠云阶    -  化龙桥 ,3室2厅 ,117, 南 , 精装 , 56层  ,暂无数据, 塔楼,220,杭州
https://cq.lianjia.com/ershoufang/106121030301.html,泽科港城国际一期    -  中央公园东区 ,4室2厅 ,121, 南 , 精装 , 25层  ,暂无数据, 板塔结合,128,杭州
https://cq.lianjia.com/ershoufang/106120212671.html,观澜苑二期    -  璧山 ,3室1厅 ,103, 南 , 精装 , 32层  ,暂无数据, 塔楼,61,杭州
https://cq.lianjia.com/ershoufang/106118567846.html,旭辉朗悦郡    -  蔡家 ,3室2厅 ,124, 南 , 毛坯 , 中楼层(共7层) ,2013, 板塔结合,97,杭州
https://cq.lianjia.com/ershoufang/106119605531.html,鲁能泰山7号十街区    -  中央公园 ,4室2厅 ,138, 北 , 毛坯 , 低楼层(共24层)  ,暂无数据, 塔楼,150,杭州
